Name,Rating,City,Latitude,Longitude,Opening Hours
Tlaxcal,4.5,Barcelona,41.3849921,2.1843065,"Monday: 1:00 - 4:00PM, 8:00PM - 12:00AM, Tuesday: 1:00 - 4:00PM, 8:00PM - 12:00AM, Wednesday: 1:00 - 4:00PM, 8:00PM - 12:00AM, Thursday: 1:00 - 4:00PM, 8:00PM - 12:00AM, Friday: 1:00 - 4:00PM, 8:00PM - 12:00AM, Saturday: 1:00PM - 12:00AM, Sunday: 1:00PM - 12:00AM"
Solomillo,4.5,Barcelona,,,N/A
La Tagliatella,4.3,Barcelona,28.47037259999999,-16.2510284,"Monday: Closed, Tuesday: Closed, Wednesday: 1:00 - 4:30PM, 8:00 - 11:30PM, Thursday: 1:00 - 4:30PM, 8:00 - 11:30PM, Friday: 1:00 - 4:30PM, 8:00 - 11:30PM, Saturday: 1:00 - 4:30PM, 8:00 - 11:30PM, Sunday: 1:00 - 4:30PM"
Flax & Kale,4.2,Barcelona,41.3851935,2.1655342,"Monday: 9:00AM - 12:00AM, Tuesday: 9:00AM - 12:00AM, Wednesday: 9:00AM - 12:00AM, Thursday: 9:00AM - 12:00AM, Friday: 9:00AM - 12:00AM, Saturday: 9:00AM - 12:00AM, Sunday: 9:00AM - 12:00AM"
Bosque Palermo,4.2,Barcelona,41.3881737,2.1569987,"Monday: 7:00AM - 1:00AM, Tuesday: 7:00AM - 1:00AM, Wednesday: 7:00AM - 1:00AM, Thursday: 7:00AM - 1:00AM, Friday: 7:00AM - 1:00AM, Saturday: 7:00AM - 1:00AM, Sunday: 7:00AM - 1:00AM"
Chongqing Liuyishou Hotpot,4.7,Barcelona,29.562601,106.580799,
Billy Brunch,4.9,Barcelona,41.3977203,2.1693751,"Monday: 9:30AM - 5:00PM, Tuesday: 9:30AM - 5:00PM, Wednesday: 9:30AM - 5:00PM, Thursday: 9:30AM - 5:00PM, Friday: 9:30AM - 5:00PM, Saturday: 9:30AM - 5:00PM, Sunday: 9:30AM - 5:00PM"
Bodega 1900,4.3,Barcelona,41.37555169999999,2.1565618,
La Vinoteca Torres,4.5,Barcelona,41.3938601,2.1633125,
Xiringuito Escribà,4.0,Barcelona,41.3935386,2.2053562,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Faborit,4.3,Barcelona,40.41990940000001,-3.6911102,"Monday: 8:00AM - 9:00PM, Tuesday: 8:00AM - 9:00PM, Wednesday: 8:00AM - 9:00PM, Thursday: 8:00AM - 9:00PM, Friday: 8:00AM - 9:00PM, Saturday: 8:30AM - 9:00PM, Sunday: 8:30AM - 9:00PM"
El Quim de la Boqueria,4.5,Barcelona,41.3816124,2.1719094,"Monday: Closed, Tuesday: 9:00AM - 4:00PM, Wednesday: 9:00AM - 4:00PM, Thursday: 9:00AM - 4:00PM, Friday: 9:00AM - 4:30PM, Saturday: 8:00AM - 4:30PM, Sunday: Closed"
Rekons,4.6,Barcelona,41.3805832,2.160982,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Vivo,4.2,Barcelona,-33.892921,18.5116494,"Monday: 9:00AM - 9:00PM, Tuesday: 9:00AM - 9:00PM, Wednesday: 9:00AM - 9:00PM, Thursday: 9:00AM - 9:00PM, Friday: 9:00AM - 9:00PM, Saturday: 9:00AM - 9:00PM, Sunday: 9:00AM - 9:00PM"
Buenas Migas,4.5,Barcelona,41.383817,2.169634,"Monday: 8:00AM - 10:00PM, Tuesday: 8:00AM - 10:00PM, Wednesday: 8:00AM - 10:00PM, Thursday: 8:00AM - 10:00PM, Friday: 8:00AM - 11:00PM, Saturday: 8:00AM - 11:00PM, Sunday: 8:00AM - 10:00PM"
El Arbol Brunch,4.3,Barcelona,41.3873351,2.1610699,"Monday: 9:00AM - 9:00PM, Tuesday: 9:00AM - 9:00PM, Wednesday: 9:00AM - 9:00PM, Thursday: 9:00AM - 9:00PM, Friday: 9:00AM - 9:00PM, Saturday: 9:00AM - 9:00PM, Sunday: 9:00AM - 9:00PM"
Gaudim,4.5,Barcelona,41.3902723,2.1621207,"Monday: 1:00 - 4:00PM, 7:00 - 11:00PM, Tuesday: 1:00 - 4:00PM, 7:00 - 11:00PM, Wednesday: 1:00 - 4:00PM, 7:00 - 11:00PM, Thursday: 1:00 - 4:00PM, 7:00 - 11:00PM, Friday: 1:00 - 4:00PM, 7:00 - 11:00PM, Saturday: 1:00 - 4:00PM, 7:00 - 11:00PM, Sunday: Closed"
La Paella de Su,4.3,Barcelona,41.3973017,2.1615569,"Monday: 1:00 - 5:00PM, 7:00 - 11:00PM, Tuesday: 1:00 - 5:00PM, 7:00 - 11:00PM, Wednesday: 1:00 - 5:00PM, 7:00 - 11:00PM, Thursday: 1:00 - 5:00PM, 7:00 - 11:00PM, Friday: 1:00 - 5:00PM, 7:00 - 11:00PM, Saturday: 1:00 - 5:00PM, 7:00 - 11:00PM, Sunday: 1:00 - 5:00PM, 7:00 - 11:00PM"
Kamasot,4.3,Barcelona,41.39886420000001,2.175894,"Monday: Closed, Tuesday: 7:30 - 11:00PM, Wednesday: 12:45 - 3:45PM, 7:30 - 11:00PM, Thursday: 12:45 - 3:45PM, 7:30 - 11:00PM, Friday: 12:45 - 3:45PM, 7:30 - 11:00PM, Saturday: 12:45 - 3:45PM, 7:30 - 11:00PM, Sunday: 12:45 - 3:45PM, 7:30 - 11:00PM"
Taverna El Glop,4.3,Barcelona,41.4048873,2.1595444,"Monday: 1:00PM - 12:00AM, Tuesday: 1:00PM - 12:00AM, Wednesday: 1:00PM - 12:00AM, Thursday: 1:00PM - 12:00AM, Friday: 1:00PM - 12:00AM, Saturday: 1:00PM - 12:00AM, Sunday: 1:00PM - 12:00AM"
Citizen Café,4.4,Barcelona,-33.9320561,18.4662859,"Monday: 7:00AM - 6:00PM, Tuesday: 7:00AM - 6:00PM, Wednesday: 7:00AM - 6:00PM, Thursday: 7:00AM - 6:00PM, Friday: 7:00AM - 6:00PM, Saturday: 8:00AM - 4:00PM, Sunday: Closed"
Foc i Oli,4.9,Barcelona,41.3929345,2.1521224,"Monday: 1:00 - 11:00PM, Tuesday: 1:00 - 11:00PM, Wednesday: 1:00 - 11:00PM, Thursday: 1:00 - 11:00PM, Friday: 1:00 - 11:00PM, Saturday: 1:00 - 11:00PM, Sunday: Closed"
The Alchemix,4.6,Barcelona,41.3892751,2.1589927,"Monday: 7:30PM - 1:30AM, Tuesday: Closed, Wednesday: Closed, Thursday: 7:30PM - 1:30AM, Friday: 7:30PM - 1:30AM, Saturday: 7:30PM - 1:30AM, Sunday: 7:30PM - 1:30AM"
Lasarte,4.6,Barcelona,41.39361109999999,2.1619444,"Monday: Closed, Tuesday: Closed, Wednesday: 1:00 - 3:00PM, 8:00 - 10:00PM, Thursday: 1:00 - 3:00PM, 8:00 - 10:00PM, Friday: 1:00 - 3:00PM, 8:00 - 10:00PM, Saturday: 1:00 - 3:00PM, 8:00 - 10:00PM, Sunday: Closed"
Tapeo,4.9,Barcelona,41.38454449999999,2.1818046,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Los Pergaminos,4.5,Barcelona,41.37968740000001,2.1793061,"Monday: Closed, Tuesday: 7:30 - 11:00PM, Wednesday: 7:30 - 11:00PM, Thursday: 7:30 - 11:00PM, Friday: 7:30 - 11:00PM, Saturday: 1:30 - 4:00PM, 8:00 - 11:00PM, Sunday: Closed"
Etapes,4.7,Barcelona,48.8653301,2.3494168,
Suculent,4.5,Barcelona,41.3782328,2.1704737,"Monday: 1:00 - 3:00PM, 8:00 - 11:00PM, Tuesday: 1:00 - 3:00PM, 8:00 - 11:00PM, Wednesday: 1:00 - 3:00PM, 8:00 - 11:00PM, Thursday: 1:00 - 3:00PM, 8:00 - 11:00PM, Friday: 1:00 - 3:00PM, 8:00 - 11:00PM, Saturday: Closed, Sunday: Closed"
Agust,4.6,Barcelona,45.5499044,10.2220575,"Monday: 8:30AM - 7:00PM, Tuesday: 8:30AM - 7:00PM, Wednesday: 8:30AM - 7:00PM, Thursday: 8:30AM - 7:00PM, Friday: 8:30AM - 7:00PM, Saturday: 9:00AM - 12:30PM, Sunday: Closed"
9 Reinas,4.4,Barcelona,41.394021,2.164855,"Monday: 1:00 - 11:00PM, Tuesday: 1:00 - 11:00PM, Wednesday: 1:00 - 11:00PM, Thursday: 1:00 - 11:00PM, Friday: 1:00 - 11:00PM, Saturday: 1:00 - 11:00PM, Sunday: 1:00 - 11:00PM"
La Flauta,4.1,Barcelona,41.3869009,2.161138299999999,"Monday: 8:00AM - 12:30AM, Tuesday: 8:00AM - 12:30AM, Wednesday: 8:00AM - 12:30AM, Thursday: 8:00AM - 12:30AM, Friday: 8:00AM - 1:00AM, Saturday: 9:00AM - 1:00AM, Sunday: Closed"
O Retorno,4.4,Barcelona,41.3868726,2.1527424,"Monday: Closed, Tuesday: 8:00AM - 12:00AM, Wednesday: 8:00AM - 12:00AM, Thursday: 8:00AM - 12:00AM, Friday: 8:00AM - 12:00AM, Saturday: 8:00AM - 12:00AM, Sunday: 8:00AM - 12:00AM"
Garage Beer Co,4.4,Barcelona,41.3870655,2.1601341,"Monday: 5:00PM - 12:00AM, Tuesday: 5:00PM - 12:00AM, Wednesday: 5:00PM - 12:00AM, Thursday: 5:00PM - 12:00AM, Friday: 5:00PM - 3:00AM, Saturday: 4:00PM - 3:00AM, Sunday: 4:00PM - 12:00AM"
Chalito,4.0,Barcelona,41.3881627,2.167732,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
L’Antic Bocoi Del Gòtic,4.6,Barcelona,41.38207570000001,2.1795288,"Monday: 7:00 - 11:00PM, Tuesday: 7:00 - 11:00PM, Wednesday: 7:00 - 11:00PM, Thursday: 7:00 - 11:00PM, Friday: 7:00 - 11:00PM, Saturday: 7:00 - 11:00PM, Sunday: Closed"
Le Cucine Mandarosso,4.3,Barcelona,41.3869333,2.1762111,"Monday: 8:00 - 11:30PM, Tuesday: 1:00 - 4:00PM, 8:00 - 11:30PM, Wednesday: 1:00 - 4:00PM, 8:00 - 11:30PM, Thursday: 1:00 - 4:00PM, 8:00 - 11:30PM, Friday: 1:00 - 4:00PM, 8:00 - 11:30PM, Saturday: 1:00 - 4:00PM, 8:00 - 11:30PM, Sunday: 1:00 - 4:00PM, 8:00 - 11:30PM"
La Colosal,4.3,Barcelona,41.3888287,2.1662708,"Monday: 11:00AM - 11:00PM, Tuesday: 11:00AM - 11:00PM, Wednesday: 11:00AM - 11:00PM, Thursday: 11:00AM - 11:00PM, Friday: 11:00AM - 12:00AM, Saturday: 11:00AM - 12:00AM, Sunday: 11:00AM - 11:00PM"
Pizzeria Da Nanni,4.7,Barcelona,41.3831748,2.177403200000001,"Monday: 12:00 - 10:30PM, Tuesday: 12:00 - 10:30PM, Wednesday: 12:00 - 10:30PM, Thursday: 12:00 - 10:30PM, Friday: 12:00 - 10:30PM, Saturday: 12:00 - 10:30PM, Sunday: 12:00 - 10:30PM"
Bo de B,4.3,Barcelona,41.381163,2.1811041,"Monday: 12:00 - 10:00PM, Tuesday: 12:00 - 10:00PM, Wednesday: 12:00 - 10:00PM, Thursday: 12:00 - 10:00PM, Friday: 12:00 - 10:00PM, Saturday: 12:00 - 10:00PM, Sunday: 12:00 - 8:00PM"
Ugot Bruncherie,4.6,Barcelona,41.38132899999999,2.1553249,"Monday: 9:00AM - 4:00PM, Tuesday: 9:00AM - 4:00PM, Wednesday: 9:00AM - 4:00PM, Thursday: 9:00AM - 4:00PM, Friday: 9:00AM - 4:00PM, Saturday: 9:00AM - 4:00PM, Sunday: 9:00AM - 4:00PM"
Bella Italia,4.4,Barcelona,-33.9385958,18.4275823,"Monday: 11:30AM - 10:00PM, Tuesday: 11:30AM - 10:00PM, Wednesday: 11:30AM - 10:00PM, Thursday: 11:30AM - 10:00PM, Friday: 11:30AM - 10:00PM, Saturday: 11:30AM - 10:00PM, Sunday: 11:30AM - 10:00PM"
Bar Ramón,4.4,Barcelona,41.3787351,2.1606229,"Monday: Closed, Tuesday: 8:00 - 11:00PM, Wednesday: 8:00 - 11:00PM, Thursday: 8:00 - 11:00PM, Friday: 8:00 - 11:00PM, Saturday: 1:00 - 5:00PM, 8:00 - 11:00PM, Sunday: Closed"
Story,4.8,Barcelona,-33.9231035,18.4143031,"Monday: 10:00AM - 6:00PM, Tuesday: 10:00AM - 6:00PM, Wednesday: 10:00AM - 6:00PM, Thursday: 10:00AM - 6:00PM, Friday: 10:00AM - 6:00PM, Saturday: 10:00AM - 2:00PM, Sunday: Closed"
Viet Kitchen,4.5,Barcelona,-33.9958316,18.8280032,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: Closed, Saturday: 9:00AM - 5:00PM, Sunday: 9:00AM - 5:00PM"
Miño,4.2,Barcelona,43.3539624,-8.1884949,
El Brunch del Majestic,4.0,Barcelona,41.3934802,2.164038399999999,"Monday: Closed, Tuesday: Closed, Wednesday: 7:30 - 10:00PM, Thursday: 7:30 - 10:00PM, Friday: 7:30 - 10:00PM, Saturday: 7:30 - 10:00PM, Sunday: 1:00 - 4:30PM"
Momo,4.4,Barcelona,-33.89421739999999,18.509122,"Monday: 9:30AM - 8:30PM, Tuesday: 9:30AM - 8:30PM, Wednesday: 9:30AM - 8:30PM, Thursday: 9:30AM - 8:30PM, Friday: 9:30AM - 8:30PM, Saturday: 9:30AM - 9:00PM, Sunday: 10:00AM - 9:00PM"
La Querida,5.0,Barcelona,41.39137890000001,2.1863024,"Monday: 1:00 - 11:00PM, Tuesday: 1:00 - 11:00PM, Wednesday: 1:00 - 11:00PM, Thursday: 1:00 - 11:00PM, Friday: 1:00 - 11:00PM, Saturday: 12:00PM - 12:00AM, Sunday: 1:00 - 11:00PM"
Irati Taverna Basca,4.2,Barcelona,41.38209800000001,2.173474,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Ca La Nuri,3.8,Barcelona,41.3829596,2.1949563,"Monday: 1:00 - 10:30PM, Tuesday: 1:00 - 10:30PM, Wednesday: 1:00 - 10:30PM, Thursday: 1:00 - 10:30PM, Friday: 1:00 - 10:30PM, Saturday: 1:00 - 10:30PM, Sunday: 1:00 - 10:30PM"
Can Boneta,4.8,Barcelona,41.393698,2.156660999999999,"Monday: 1:00 - 3:30PM, 8:30 - 11:00PM, Tuesday: 1:00 - 3:30PM, 8:30 - 11:00PM, Wednesday: 1:00 - 3:30PM, 8:30 - 11:00PM, Thursday: 1:00 - 3:30PM, 8:30 - 11:00PM, Friday: 1:00 - 3:30PM, 8:30 - 11:00PM, Saturday: 12:30 - 11:00PM, Sunday: Closed"
Rosa Negra,4.2,Barcelona,41.3865044,2.1756469,"Monday: 1:00PM - 12:00AM, Tuesday: 1:00PM - 12:00AM, Wednesday: 1:00PM - 12:00AM, Thursday: 1:00PM - 12:00AM, Friday: 1:00PM - 1:00AM, Saturday: 1:00PM - 1:00AM, Sunday: 1:00PM - 12:00AM"
Zeeshan Kebabish,4.3,Barcelona,41.3775905,2.1713531,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 1:00AM, Saturday: 12:00PM - 1:00AM, Sunday: 12:00PM - 12:00AM"
Pans & Company,5.0,Barcelona,-33.9191372,18.5882678,"Monday: 8:30AM - 4:30PM, Tuesday: 8:30AM - 4:30PM, Wednesday: 8:30AM - 4:30PM, Thursday: 8:30AM - 4:30PM, Friday: Closed, Saturday: Closed, Sunday: Closed"
TAPS,4.9,Barcelona,-34.013859,18.46864489999999,"Monday: 8:00AM - 5:00PM, Tuesday: 8:00AM - 5:00PM, Wednesday: 8:00AM - 5:00PM, Thursday: 8:00AM - 5:00PM, Friday: 8:00AM - 5:00PM, Saturday: 8:30AM - 1:00PM, Sunday: Closed"
Xian,4.5,Barcelona,34.2658138,108.9540936,
Maitea,4.5,Barcelona,41.3909718,2.151101,"Monday: 1:00 - 5:00PM, 8:00PM - 12:00AM, Tuesday: 1:00 - 5:00PM, 8:00PM - 12:00AM, Wednesday: 1:00 - 5:00PM, 8:00PM - 12:00AM, Thursday: 1:00 - 5:00PM, 8:00PM - 12:00AM, Friday: 1:00 - 5:00PM, 8:00PM - 12:00AM, Saturday: 1:00 - 5:00PM, 8:00PM - 12:00AM, Sunday: Closed"
Vinitus Germà Petit,4.7,Barcelona,41.3900261,2.1640484,"Monday: 11:00AM - 1:00AM, Tuesday: 11:00AM - 1:00AM, Wednesday: 11:00AM - 1:00AM, Thursday: 11:00AM - 1:00AM, Friday: 11:00AM - 1:00AM, Saturday: 11:00AM - 1:00AM, Sunday: 11:00AM - 1:00AM"
Dune Tapería,4.9,Barcelona,41.3961091,2.1805093,"Monday: 4:00PM - 2:00AM, Tuesday: Closed, Wednesday: 4:00PM - 2:00AM, Thursday: 4:00PM - 2:00AM, Friday: 4:00PM - 2:00AM, Saturday: 4:00PM - 2:00AM, Sunday: 4:00PM - 2:00AM"
1881 per Sagardi,4.4,Barcelona,41.3807976,2.1859628,"Monday: 10:00AM - 12:00AM, Tuesday: 10:00AM - 12:00AM, Wednesday: 10:00AM - 12:00AM, Thursday: 10:00AM - 12:00AM, Friday: 10:00AM - 12:30AM, Saturday: 10:00AM - 12:30AM, Sunday: 10:00AM - 12:00AM"
Estimar,4.8,Barcelona,41.3841858,2.181717399999999,"Monday: 8:30 - 10:30PM, Tuesday: 1:30 - 3:30PM, 8:30 - 10:30PM, Wednesday: 1:30 - 3:30PM, 8:30 - 10:30PM, Thursday: 1:30 - 3:30PM, 8:30 - 10:30PM, Friday: 1:30 - 3:30PM, 8:30 - 10:30PM, Saturday: 1:30 - 3:30PM, 8:30 - 10:30PM, Sunday: Closed"
Las Fernández,4.8,Barcelona,41.37815929999999,2.1663662,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 8:00PM - 12:00AM, Friday: 8:00PM - 12:30AM, Saturday: 1:00PM - 12:30AM, Sunday: 1:00 - 5:30PM"
Casa Alfonso,4.1,Barcelona,41.39014559999999,2.1731842,"Monday: 8:00AM - 12:00AM, Tuesday: 8:00AM - 12:00AM, Wednesday: 8:00AM - 12:00AM, Thursday: 8:00AM - 12:00AM, Friday: 8:00AM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: Closed"
Paisano Bistró,4.8,Barcelona,41.4048738,2.1759259,"Monday: Closed, Tuesday: 11:00AM - 11:00PM, Wednesday: 11:00AM - 11:00PM, Thursday: 11:00AM - 11:00PM, Friday: 11:00AM - 11:00PM, Saturday: 11:00AM - 11:00PM, Sunday: 11:00AM - 11:00PM"
Brasayleña,5.0,Barcelona,41.4411709,2.1985515,"Monday: 1:00 - 11:30PM, Tuesday: 1:00 - 11:30PM, Wednesday: 1:00 - 11:30PM, Thursday: 1:00PM - 12:00AM, Friday: 1:00PM - 12:00AM, Saturday: 12:30PM - 12:00AM, Sunday: 12:30PM - 12:00AM"
Teresa Carles,4.5,Barcelona,41.3851402,2.1680273,"Monday: 12:00 - 11:00PM, Tuesday: 12:00 - 11:00PM, Wednesday: 12:00 - 11:00PM, Thursday: 12:00 - 11:00PM, Friday: 12:00 - 11:00PM, Saturday: 12:00 - 11:00PM, Sunday: 12:00 - 11:00PM"
Usagui,4.8,Barcelona,41.4022503,2.1463541,"Monday: Closed, Tuesday: Closed, Wednesday: 1:00 - 8:30PM, Thursday: 1:00 - 8:30PM, Friday: 1:00 - 8:30PM, Saturday: 1:00 - 8:30PM, Sunday: 4:00 - 8:30PM"
El Bitxo,4.5,Barcelona,41.3872349,2.1756977,"Monday: 7:00PM - 12:30AM, Tuesday: 7:00PM - 12:00AM, Wednesday: 7:00PM - 12:00AM, Thursday: 7:00PM - 12:00AM, Friday: 7:00PM - 12:00AM, Saturday: 7:00PM - 12:00AM, Sunday: Closed"
Terrace la Isabela,4.7,Barcelona,19.8890463,-71.0787473,
Dim Sum Cantonesas,4.3,Barcelona,41.3937254,2.1775455,
Café Emma,4.2,Barcelona,-33.939219,18.8588235,"Monday: 8:00AM - 7:00PM, Tuesday: 8:00AM - 7:00PM, Wednesday: 8:00AM - 11:00PM, Thursday: 8:00AM - 7:00PM, Friday: 8:00AM - 11:00PM, Saturday: 8:00AM - 11:00PM, Sunday: 9:00AM - 3:00PM"
Tendiez,5.0,Barcelona,41.38571189999999,2.1947992,"Monday: 10:00AM - 1:00AM, Tuesday: 10:00AM - 1:00AM, Wednesday: 10:00AM - 1:00AM, Thursday: 10:00AM - 1:00AM, Friday: 10:00AM - 1:00AM, Saturday: 10:00AM - 1:00AM, Sunday: 10:00AM - 1:00AM"
Maestró,4.1,Barcelona,41.3880627,2.1690864,
Babula,4.9,Barcelona,41.3936556,2.1657173,"Monday: 1:00PM - 1:00AM, Tuesday: 1:00PM - 1:00AM, Wednesday: 1:00PM - 1:00AM, Thursday: 1:00PM - 1:00AM, Friday: 1:00PM - 2:00AM, Saturday: 1:00PM - 2:00AM, Sunday: 1:00PM - 12:00AM"
Season Tapas Restaurante,4.4,Barcelona,41.3913544,2.1552118,"Monday: 1:00PM - 12:00AM, Tuesday: 1:00PM - 12:00AM, Wednesday: 1:00PM - 12:00AM, Thursday: 1:00PM - 12:00AM, Friday: 1:00PM - 1:00AM, Saturday: 1:00PM - 1:00AM, Sunday: 1:00PM - 12:00AM"
Sensi Bistro,4.6,Barcelona,41.3815103,2.1789192,"Monday: 6:00PM - 12:30AM, Tuesday: 6:00PM - 12:30AM, Wednesday: 6:00PM - 12:30AM, Thursday: 6:00PM - 12:30AM, Friday: 6:00PM - 12:45AM, Saturday: 6:00PM - 12:45AM, Sunday: 6:00PM - 12:45AM"
Maná 75,4.0,Barcelona,41.3688678,2.1882253,"Monday: 12:30PM - 12:00AM, Tuesday: 12:30PM - 12:00AM, Wednesday: 12:30PM - 12:00AM, Thursday: 12:30PM - 12:00AM, Friday: 12:30PM - 12:00AM, Saturday: 12:30PM - 12:00AM, Sunday: 9:00AM - 5:00PM"
Casa Rafols,4.0,Barcelona,41.3912202,2.1792351,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Mosquito,3.9,Barcelona,-33.9407952,18.71295869999999,
Le Bistrot Rias de Vigo,4.6,Barcelona,42.2398069,-8.7218581,"Monday: 1:00 - 5:00PM, 8:00PM - 12:30AM, Tuesday: 1:00 - 5:00PM, 8:00PM - 12:30AM, Wednesday: 1:00 - 5:00PM, 8:00PM - 12:30AM, Thursday: 1:00 - 5:00PM, 8:00PM - 12:30AM, Friday: 1:00PM - 1:00AM, Saturday: 1:00PM - 1:00AM, Sunday: 1:00 - 5:00PM, 8:00PM - 12:00AM"
9 Granados,4.2,Barcelona,41.38763209999999,2.1623451,
Cinco Jotas,4.2,Barcelona,37.3862767,-5.9962426,"Monday: 12:30PM - 12:00AM, Tuesday: 12:30PM - 12:00AM, Wednesday: 12:30PM - 12:00AM, Thursday: 12:30PM - 12:00AM, Friday: 12:30PM - 12:00AM, Saturday: 12:30PM - 12:00AM, Sunday: 12:30PM - 12:00AM"
Cecconi’s,4.6,Barcelona,19.0903018,72.82728139999999,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 11:00AM - 12:00AM, Sunday: 11:00AM - 12:00AM"
Los Hermanos,4.6,Barcelona,-33.92486999999999,18.41509,"Monday: Closed, Tuesday: 8:30AM - 6:00PM, Wednesday: 8:30AM - 6:00PM, Thursday: 8:30AM - 6:00PM, Friday: 8:30AM - 6:00PM, Saturday: 9:00AM - 4:00PM, Sunday: Closed"
Viana,4.7,Barcelona,-8.897136999999999,13.34962,
Macchina,4.3,Barcelona,40.720057,-73.9556054,"Monday: 4:00 - 11:00PM, Tuesday: 4:00 - 11:00PM, Wednesday: 4:00 - 11:00PM, Thursday: 4:00 - 11:00PM, Friday: 4:00 - 11:00PM, Saturday: 4:00 - 11:00PM, Sunday: 4:00 - 11:00PM"
Sucursal Aceitera,4.9,Barcelona,41.3771762,2.1631695,"Monday: 6:00PM - 12:00AM, Tuesday: 6:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00 - 5:00PM"
Tandoori Nights,4.6,Barcelona,-26.2031038,28.0220725,"Monday: 10:00AM - 10:00PM, Tuesday: 10:00AM - 10:00PM, Wednesday: 10:00AM - 10:00PM, Thursday: 10:00AM - 10:00PM, Friday: 10:00AM - 10:00PM, Saturday: 10:00AM - 10:00PM, Sunday: 10:00AM - 10:00PM"
La Fabrica,4.4,Barcelona,-29.8342546,31.0017752,"Monday: 9:00AM - 4:30PM, Tuesday: 9:00AM - 4:30PM, Wednesday: 9:00AM - 4:30PM, Thursday: 9:00AM - 4:30PM, Friday: 9:00AM - 12:00PM, 1:30 - 4:30PM, Saturday: 9:00AM - 2:30PM, Sunday: 10:30AM - 2:30PM"
Santagustina,4.4,Barcelona,41.38824779999999,2.1805628,"Monday: 12:00PM - 1:00AM, Tuesday: 12:00PM - 1:00AM, Wednesday: 12:00PM - 1:00AM, Thursday: 12:00PM - 1:00AM, Friday: 12:00PM - 1:00AM, Saturday: 12:00PM - 1:00AM, Sunday: 12:00PM - 1:00AM"
Fat Barbies,4.0,Barcelona,41.3962184,2.1713698,"Monday: 1:00 - 11:00PM, Tuesday: 1:00 - 11:00PM, Wednesday: 1:00 - 11:00PM, Thursday: 1:00 - 11:00PM, Friday: 1:00 - 11:00PM, Saturday: 1:00 - 11:00PM, Sunday: 1:00 - 11:00PM"
Oria,4.6,Barcelona,-33.9057453,18.4845813,"Monday: 8:00AM - 5:00PM, Tuesday: 8:00AM - 5:00PM, Wednesday: 8:00AM - 5:00PM, Thursday: 8:00AM - 5:00PM, Friday: 8:00AM - 5:00PM, Saturday: Closed, Sunday: Closed"
El Viti,4.4,Barcelona,41.39659539999999,2.17386,"Monday: 1:00PM - 12:00AM, Tuesday: 1:00PM - 12:00AM, Wednesday: 1:00PM - 12:00AM, Thursday: 1:00PM - 12:00AM, Friday: 1:00PM - 1:00AM, Saturday: 1:00PM - 1:00AM, Sunday: 1:00PM - 12:00AM"
